line,epoch,date,time,activity,marker,sleep/wake,interval status,s/w status,sleepindex,movingaverage
11178,13097,1/07/2013,13:08:30,0,0,0,active,nan,0,0.8095238095238095
11179,13098,1/07/2013,13:09:00,0,0,0,active,nan,0,0.8095238095238095
11180,13099,1/07/2013,13:09:30,0,0,0,active,nan,0,0.38095238095238093
11181,13100,1/07/2013,13:10:00,0,0,0,active,nan,0,0.0
11182,13101,1/07/2013,13:10:30,0,0,0,active,nan,0,0.0
11183,13102,1/07/2013,13:11:00,0,0,0,active,nan,0,0.0
11184,13103,1/07/2013,13:11:30,0,0,0,active,nan,0,0.0
11185,13104,1/07/2013,13:12:00,0,0,0,active,nan,0,0.0
11186,13105,1/07/2013,13:12:30,0,0,0,active,nan,0,0.0
11187,13106,1/07/2013,13:13:00,0,0,0,active,nan,0,0.0
11188,13107,1/07/2013,13:13:30,0,0,0,active,nan,0,0.0
11189,13108,1/07/2013,13:14:00,0,0,0,active,nan,0,0.0
11190,13109,1/07/2013,13:14:30,0,0,0,active,nan,0,0.0
11191,13110,1/07/2013,13:15:00,0,0,0,active,nan,0,0.0
11192,13111,1/07/2013,13:15:30,0,0,0,active,nan,0,0.0
11193,13112,1/07/2013,13:16:00,0,0,0,active,nan,0,0.0
11194,13113,1/07/2013,13:16:30,0,0,0,active,nan,0,0.0
11195,13114,1/07/2013,13:17:00,0,0,0,active,nan,0,0.0
11196,13115,1/07/2013,13:17:30,0,0,0,active,nan,0,0.0
11197,13116,1/07/2013,13:18:00,0,0,0,active,nan,0,0.0
11198,13117,1/07/2013,13:18:30,0,0,0,active,nan,0,0.0
11199,13118,1/07/2013,13:19:00,0,0,0,active,nan,0,0.0
11200,13119,1/07/2013,13:19:30,0,0,0,active,nan,0,0.0
11201,13120,1/07/2013,13:20:00,0,0,0,active,nan,0,0.0
11202,13121,1/07/2013,13:20:30,0,0,0,active,nan,0,0.0
11203,13122,1/07/2013,13:21:00,0,0,0,active,nan,0,0.0
11204,13123,1/07/2013,13:21:30,0,0,0,active,nan,0,0.0
11205,13124,1/07/2013,13:22:00,0,0,0,active,nan,0,0.0
11206,13125,1/07/2013,13:22:30,0,0,0,active,nan,0,0.0
11207,13126,1/07/2013,13:23:00,0,0,0,active,nan,0,0.0
11208,13127,1/07/2013,13:23:30,0,0,0,active,nan,0,0.0
11209,13128,1/07/2013,13:24:00,0,0,0,active,nan,0,0.047619047619047616
11210,13129,1/07/2013,13:24:30,0,0,0,active,nan,0,0.047619047619047616
11211,13130,1/07/2013,13:25:00,0,0,0,active,nan,0,0.047619047619047616
11212,13131,1/07/2013,13:25:30,0,0,0,active,nan,0,0.047619047619047616
11213,13132,1/07/2013,13:26:00,0,0,0,active,nan,0,0.047619047619047616
11214,13133,1/07/2013,13:26:30,0,0,0,active,nan,0,0.047619047619047616
11215,13134,1/07/2013,13:27:00,0,0,0,active,nan,0,0.047619047619047616
11216,13135,1/07/2013,13:27:30,0,0,0,active,nan,0,0.047619047619047616
11217,13136,1/07/2013,13:28:00,0,0,0,active,nan,0,0.047619047619047616
11218,13137,1/07/2013,13:28:30,0,0,0,active,nan,0,0.047619047619047616
11219,13138,1/07/2013,13:29:00,1,0,0,active,nan,0,0.047619047619047616
11220,13139,1/07/2013,13:29:30,0,0,0,active,nan,0,0.047619047619047616
11221,13140,1/07/2013,13:30:00,0,0,0,active,nan,0,0.047619047619047616
11222,13141,1/07/2013,13:30:30,0,0,0,active,nan,0,0.047619047619047616
11223,13142,1/07/2013,13:31:00,0,0,0,active,nan,0,0.047619047619047616
11224,13143,1/07/2013,13:31:30,0,0,0,active,nan,0,0.047619047619047616
11225,13144,1/07/2013,13:32:00,0,0,0,active,nan,0,0.047619047619047616
11226,13145,1/07/2013,13:32:30,0,0,0,active,nan,0,0.047619047619047616
11227,13146,1/07/2013,13:33:00,0,0,0,active,nan,0,0.047619047619047616
11228,13147,1/07/2013,13:33:30,0,0,0,active,nan,0,0.047619047619047616
11229,13148,1/07/2013,13:34:00,0,0,0,active,nan,0,0.047619047619047616
11230,13149,1/07/2013,13:34:30,0,0,0,active,nan,0,0.0
11231,13150,1/07/2013,13:35:00,0,0,0,active,nan,0,0.0
11232,13151,1/07/2013,13:35:30,0,0,0,active,nan,0,0.0
11233,13152,1/07/2013,13:36:00,0,0,0,active,nan,0,0.0
11234,13153,1/07/2013,13:36:30,0,0,0,active,nan,0,0.0
11235,13154,1/07/2013,13:37:00,0,0,0,active,nan,0,0.0
11236,13155,1/07/2013,13:37:30,0,0,0,active,nan,0,0.0
11237,13156,1/07/2013,13:38:00,0,0,0,active,nan,0,0.0
11238,13157,1/07/2013,13:38:30,0,0,0,active,nan,0,0.0
11239,13158,1/07/2013,13:39:00,0,0,0,active,nan,0,0.0
11240,13159,1/07/2013,13:39:30,0,0,0,active,nan,0,0.0
11241,13160,1/07/2013,13:40:00,0,0,0,active,nan,0,0.0
11242,13161,1/07/2013,13:40:30,0,0,0,active,nan,0,0.0
11243,13162,1/07/2013,13:41:00,0,0,0,active,nan,0,0.0
11244,13163,1/07/2013,13:41:30,0,0,0,active,nan,0,0.0
11245,13164,1/07/2013,13:42:00,0,0,0,active,nan,0,0.0
11246,13165,1/07/2013,13:42:30,0,0,0,active,nan,0,0.0
11247,13166,1/07/2013,13:43:00,0,0,0,active,nan,0,0.0
11248,13167,1/07/2013,13:43:30,0,0,0,active,nan,0,0.0
11249,13168,1/07/2013,13:44:00,0,0,0,active,nan,0,0.09523809523809523
11250,13169,1/07/2013,13:44:30,0,0,0,active,nan,0,0.09523809523809523
11251,13170,1/07/2013,13:45:00,0,0,0,active,nan,0,0.09523809523809523
11252,13171,1/07/2013,13:45:30,0,0,0,active,nan,0,0.09523809523809523
11253,13172,1/07/2013,13:46:00,0,0,0,active,nan,0,0.09523809523809523
11254,13173,1/07/2013,13:46:30,0,0,0,active,nan,0,0.09523809523809523
11255,13174,1/07/2013,13:47:00,0,0,0,active,nan,0,0.23809523809523808
11256,13175,1/07/2013,13:47:30,0,0,0,active,nan,0,0.2857142857142857
11257,13176,1/07/2013,13:48:00,0,0,0,active,nan,0,0.2857142857142857
11258,13177,1/07/2013,13:48:30,0,0,0,active,nan,0,0.2857142857142857
11259,13178,1/07/2013,13:49:00,2,0,0,active,nan,0,2.0476190476190474
11260,13179,1/07/2013,13:49:30,0,0,0,active,nan,0,5.0476190476190474
11261,13180,1/07/2013,13:50:00,0,0,0,active,nan,0,5.0476190476190474
11262,13181,1/07/2013,13:50:30,0,0,0,active,nan,0,5.0476190476190474
11263,13182,1/07/2013,13:51:00,0,0,0,active,nan,0,5.285714285714286
11264,13183,1/07/2013,13:51:30,0,0,0,active,nan,0,5.285714285714286
11265,13184,1/07/2013,13:52:00,3,0,0,active,nan,0,5.285714285714286
11266,13185,1/07/2013,13:52:30,1,0,0,active,nan,0,5.285714285714286
11267,13186,1/07/2013,13:53:00,0,0,0,active,nan,0,5.285714285714286
11268,13187,1/07/2013,13:53:30,0,0,0,active,nan,0,5.285714285714286
11269,13188,1/07/2013,13:54:00,37,0,1,active,nan,0,5.285714285714286
11270,13189,1/07/2013,13:54:30,63,0,1,active,nan,0,5.190476190476191
11271,13190,1/07/2013,13:55:00,0,0,0,active,nan,0,5.190476190476191
11272,13191,1/07/2013,13:55:30,0,0,0,active,nan,0,5.190476190476191
11273,13192,1/07/2013,13:56:00,5,0,0,active,nan,0,5.190476190476191
11274,13193,1/07/2013,13:56:30,0,0,0,active,nan,0,5.190476190476191
11275,13194,1/07/2013,13:57:00,0,0,0,active,nan,0,5.190476190476191
11276,13195,1/07/2013,13:57:30,0,0,0,active,nan,0,5.0476190476190474
11277,13196,1/07/2013,13:58:00,0,0,0,active,nan,0,5.0
11278,13197,1/07/2013,13:58:30,0,0,0,active,nan,0,5.333333333333333
11279,13198,1/07/2013,13:59:00,0,0,0,active,nan,0,5.333333333333333
11280,13199,1/07/2013,13:59:30,0,0,0,active,nan,0,3.5714285714285716
11281,13200,1/07/2013,14:00:00,0,0,0,active,nan,0,0.5714285714285714
11282,13201,1/07/2013,14:00:30,0,0,0,active,nan,0,0.5714285714285714
11283,13202,1/07/2013,14:01:00,0,0,0,active,nan,0,0.5714285714285714
11284,13203,1/07/2013,14:01:30,0,0,0,active,nan,0,0.3333333333333333
11285,13204,1/07/2013,14:02:00,0,0,0,active,nan,0,0.3333333333333333
11286,13205,1/07/2013,14:02:30,0,0,0,active,nan,0,0.3333333333333333
11287,13206,1/07/2013,14:03:00,0,0,0,active,nan,0,0.3333333333333333
11288,13207,1/07/2013,14:03:30,7,0,0,active,nan,0,0.3333333333333333
11289,13208,1/07/2013,14:04:00,0,0,0,active,nan,0,0.3333333333333333
11290,13209,1/07/2013,14:04:30,0,0,0,active,nan,0,0.3333333333333333
11291,13210,1/07/2013,14:05:00,0,0,0,active,nan,0,0.3333333333333333
11292,13211,1/07/2013,14:05:30,0,0,0,active,nan,0,0.3333333333333333
11293,13212,1/07/2013,14:06:00,0,0,0,active,nan,0,0.3333333333333333
11294,13213,1/07/2013,14:06:30,0,0,0,active,nan,0,0.3333333333333333
11295,13214,1/07/2013,14:07:00,0,0,0,active,nan,0,0.3333333333333333
11296,13215,1/07/2013,14:07:30,0,0,0,active,nan,0,0.3333333333333333
11297,13216,1/07/2013,14:08:00,0,0,0,active,nan,0,0.3333333333333333
11298,13217,1/07/2013,14:08:30,0,0,0,active,nan,0,0.3333333333333333
11299,13218,1/07/2013,14:09:00,0,0,0,active,nan,0,0.0
11300,13219,1/07/2013,14:09:30,0,0,0,active,nan,0,0.0
11301,13220,1/07/2013,14:10:00,0,0,0,active,nan,0,0.0
11302,13221,1/07/2013,14:10:30,0,0,0,active,nan,0,0.0
11303,13222,1/07/2013,14:11:00,0,0,0,active,nan,0,0.0
11304,13223,1/07/2013,14:11:30,0,0,0,active,nan,0,0.0
11305,13224,1/07/2013,14:12:00,0,0,0,active,nan,0,0.0
11306,13225,1/07/2013,14:12:30,0,0,0,active,nan,0,0.0
11307,13226,1/07/2013,14:13:00,0,0,0,active,nan,0,0.0
11308,13227,1/07/2013,14:13:30,0,0,0,active,nan,0,0.0
11309,13228,1/07/2013,14:14:00,0,0,0,active,nan,0,0.0
11310,13229,1/07/2013,14:14:30,0,0,0,active,nan,0,0.0
11311,13230,1/07/2013,14:15:00,0,0,0,active,nan,0,0.0
11312,13231,1/07/2013,14:15:30,0,0,0,active,nan,0,0.0
11313,13232,1/07/2013,14:16:00,0,0,0,active,nan,0,0.0
11314,13233,1/07/2013,14:16:30,0,0,0,active,nan,0,0.0
11315,13234,1/07/2013,14:17:00,0,0,0,active,nan,0,0.0
11316,13235,1/07/2013,14:17:30,0,0,0,active,nan,0,24.285714285714285
11317,13236,1/07/2013,14:18:00,0,0,0,active,nan,1,64.66666666666667
11318,13237,1/07/2013,14:18:30,0,0,0,active,nan,3,101.38095238095238
11319,13238,1/07/2013,14:19:00,0,0,0,active,nan,5,124.14285714285714
11320,13239,1/07/2013,14:19:30,0,0,0,active,nan,6,152.61904761904762
11321,13240,1/07/2013,14:20:00,0,0,0,active,nan,8,184.0
11322,13241,1/07/2013,14:20:30,0,0,0,active,nan,10,217.42857142857142
11323,13242,1/07/2013,14:21:00,0,0,1,active,nan,10,235.04761904761904
11324,13243,1/07/2013,14:21:30,0,0,1,active,nan,10,246.95238095238096
11325,13244,1/07/2013,14:22:00,0,0,1,active,nan,10,266.95238095238096
11326,13245,1/07/2013,14:22:30,510,0,1,active,nan,10,282.9047619047619
11327,13246,1/07/2013,14:23:00,848,0,1,active,nan,10,293.6666666666667
11328,13247,1/07/2013,14:23:30,771,0,1,active,nan,10,301.0952380952381
11329,13248,1/07/2013,14:24:00,478,0,1,active,nan,10,307.14285714285717
11330,13249,1/07/2013,14:24:30,598,0,1,active,nan,10,323.0952380952381
11331,13250,1/07/2013,14:25:00,659,0,1,active,nan,10,329.57142857142856
11332,13251,1/07/2013,14:25:30,702,0,1,active,nan,10,339.3333333333333
11333,13252,1/07/2013,14:26:00,370,0,1,active,nan,10,347.3333333333333
11334,13253,1/07/2013,14:26:30,250,0,1,active,nan,10,355.04761904761904
11335,13254,1/07/2013,14:27:00,420,0,1,active,nan,10,367.7142857142857
11336,13255,1/07/2013,14:27:30,335,0,1,active,nan,10,376.8095238095238
11337,13256,1/07/2013,14:28:00,226,0,1,active,nan,10,361.95238095238096
11338,13257,1/07/2013,14:28:30,156,0,1,active,nan,10,328.2857142857143
11339,13258,1/07/2013,14:29:00,127,0,1,active,nan,10,298.4761904761905
11340,13259,1/07/2013,14:29:30,335,0,1,active,nan,10,277.14285714285717
11341,13260,1/07/2013,14:30:00,136,0,1,active,nan,10,252.0
11342,13261,1/07/2013,14:30:30,205,0,1,active,nan,10,227.52380952380952
11343,13262,1/07/2013,14:31:00,168,0,1,active,nan,10,202.61904761904762
11344,13263,1/07/2013,14:31:30,162,0,1,active,nan,9,197.28571428571428
11345,13264,1/07/2013,14:32:00,266,0,1,active,nan,9,192.0952380952381
11346,13265,1/07/2013,14:32:30,191,0,1,active,nan,8,179.8095238095238
11347,13266,1/07/2013,14:33:00,198,0,1,active,nan,8,170.33333333333334
11348,13267,1/07/2013,14:33:30,141,0,1,active,nan,8,172.23809523809524
11349,13268,1/07/2013,14:34:00,145,0,1,active,nan,8,169.66666666666666
11350,13269,1/07/2013,14:34:30,30,0,1,active,nan,7,165.28571428571428
11351,13270,1/07/2013,14:35:00,70,0,1,active,nan,6,151.33333333333334
11352,13271,1/07/2013,14:35:30,145,0,1,active,nan,6,150.47619047619048
11353,13272,1/07/2013,14:36:00,179,0,1,active,nan,6,142.71428571428572
11354,13273,1/07/2013,14:36:30,258,0,1,active,nan,5,136.28571428571428
11355,13274,1/07/2013,14:37:00,141,0,1,active,nan,5,136.57142857142858
11356,13275,1/07/2013,14:37:30,162,0,1,active,nan,5,125.9047619047619
11357,13276,1/07/2013,14:38:00,136,0,1,active,nan,5,122.85714285714286
11358,13277,1/07/2013,14:38:30,266,0,1,active,nan,4,120.14285714285714
11359,13278,1/07/2013,14:39:00,102,0,1,active,nan,4,115.19047619047619
11360,13279,1/07/2013,14:39:30,35,0,1,active,nan,4,112.14285714285714
11361,13280,1/07/2013,14:40:00,42,0,1,active,nan,4,114.23809523809524
11362,13281,1/07/2013,14:40:30,118,0,1,active,nan,4,113.33333333333333
11363,13282,1/07/2013,14:41:00,42,0,1,active,nan,4,112.9047619047619
11364,13283,1/07/2013,14:41:30,33,0,1,active,nan,4,111.0952380952381
11365,13284,1/07/2013,14:42:00,168,0,1,active,nan,4,111.95238095238095
11366,13285,1/07/2013,14:42:30,42,0,1,active,nan,4,113.47619047619048
11367,13286,1/07/2013,14:43:00,127,0,1,active,nan,4,109.80952380952381
11368,13287,1/07/2013,14:43:30,141,0,1,active,nan,3,105.57142857142857
11369,13288,1/07/2013,14:44:00,37,0,1,active,nan,3,95.66666666666667
11370,13289,1/07/2013,14:44:30,81,0,1,active,nan,3,93.04761904761905
11371,13290,1/07/2013,14:45:00,74,0,1,active,nan,3,92.0
11372,13291,1/07/2013,14:45:30,51,0,1,active,nan,3,99.42857142857143
11373,13292,1/07/2013,14:46:00,136,0,1,active,nan,3,96.23809523809524
11374,13293,1/07/2013,14:46:30,141,0,1,active,nan,3,103.33333333333333
11375,13294,1/07/2013,14:47:00,276,0,1,active,nan,4,113.66666666666667
11376,13295,1/07/2013,14:47:30,173,0,1,active,nan,4,113.66666666666667
11377,13296,1/07/2013,14:48:00,85,0,1,active,nan,4,120.47619047619048
11378,13297,1/07/2013,14:48:30,47,0,1,active,nan,5,129.38095238095238
11379,13298,1/07/2013,14:49:00,58,0,1,active,nan,7,154.04761904761904
11380,13299,1/07/2013,14:49:30,47,0,1,active,nan,7,158.52380952380952
11381,13300,1/07/2013,14:50:00,13,0,1,active,nan,8,173.42857142857142
11382,13301,1/07/2013,14:50:30,198,0,1,active,nan,10,200.28571428571428
11383,13302,1/07/2013,14:51:00,51,0,1,active,nan,10,211.42857142857142
11384,13303,1/07/2013,14:51:30,191,0,1,active,nan,10,226.28571428571428
11385,13304,1/07/2013,14:52:00,250,0,1,active,nan,10,231.0952380952381
11386,13305,1/07/2013,14:52:30,168,0,1,active,nan,10,226.1904761904762
11387,13306,1/07/2013,14:53:00,185,0,1,active,nan,10,223.57142857142858
11388,13307,1/07/2013,14:53:30,314,0,1,active,nan,10,232.66666666666666
11389,13308,1/07/2013,14:54:00,659,0,1,active,nan,10,243.0952380952381
11390,13309,1/07/2013,14:54:30,131,0,1,active,nan,10,246.8095238095238
11391,13310,1/07/2013,14:55:00,394,0,1,active,nan,10,276.95238095238096
11392,13311,1/07/2013,14:55:30,638,0,1,active,nan,10,287.85714285714283
11393,13312,1/07/2013,14:56:00,285,0,1,active,nan,10,297.1904761904762
11394,13313,1/07/2013,14:56:30,448,0,1,active,nan,10,335.14285714285717
11395,13314,1/07/2013,14:57:00,242,0,1,active,nan,10,331.85714285714283
11396,13315,1/07/2013,14:57:30,173,0,1,active,nan,10,360.3333333333333
11397,13316,1/07/2013,14:58:00,118,0,1,active,nan,10,366.3333333333333
11398,13317,1/07/2013,14:58:30,276,0,1,active,nan,10,360.1904761904762
11399,13318,1/07/2013,14:59:00,266,0,1,active,nan,10,345.85714285714283
11400,13319,1/07/2013,14:59:30,136,0,1,active,nan,10,315.4761904761905
11401,13320,1/07/2013,15:00:00,680,0,1,active,nan,10,311.57142857142856
11402,13321,1/07/2013,15:00:30,242,0,1,active,nan,10,292.8095238095238
11403,13322,1/07/2013,15:01:00,394,0,1,active,nan,10,265.6190476190476
11404,13323,1/07/2013,15:01:30,848,0,1,active,nan,10,254.28571428571428
11405,13324,1/07/2013,15:02:00,122,0,1,active,nan,10,241.1904761904762
11406,13325,1/07/2013,15:02:30,848,0,1,active,nan,10,238.1904761904762
11407,13326,1/07/2013,15:03:00,294,0,1,active,nan,10,232.71428571428572
11408,13327,1/07/2013,15:03:30,56,0,1,active,nan,10,227.14285714285714
11409,13328,1/07/2013,15:04:00,13,0,1,active,nan,10,215.38095238095238
11410,13329,1/07/2013,15:04:30,21,0,1,active,nan,10,204.38095238095238
11411,13330,1/07/2013,15:05:00,49,0,1,active,nan,10,213.85714285714286
11412,13331,1/07/2013,15:05:30,0,0,1,active,nan,10,217.04761904761904
11413,13332,1/07/2013,15:06:00,67,0,1,active,nan,10,215.61904761904762
11414,13333,1/07/2013,15:06:30,47,0,1,active,nan,10,236.0
11415,13334,1/07/2013,15:07:00,173,0,1,active,nan,10,232.33333333333334
11416,13335,1/07/2013,15:07:30,179,0,1,active,nan,10,264.42857142857144
11417,13336,1/07/2013,15:08:00,58,0,1,active,nan,10,295.0952380952381
11418,13337,1/07/2013,15:08:30,1,0,1,active,nan,10,293.76190476190476
11419,13338,1/07/2013,15:09:00,29,0,1,active,nan,10,296.14285714285717
11420,13339,1/07/2013,15:09:30,35,0,1,active,nan,10,312.04761904761904
11421,13340,1/07/2013,15:10:00,335,0,1,active,nan,10,331.04761904761904
11422,13341,1/07/2013,15:10:30,747,0,1,active,nan,10,362.14285714285717
11423,13342,1/07/2013,15:11:00,212,0,1,active,nan,10,381.5238095238095
11424,13343,1/07/2013,15:11:30,822,0,1,active,nan,10,420.0
11425,13344,1/07/2013,15:12:00,771,0,1,active,nan,10,463.57142857142856
11426,13345,1/07/2013,15:12:30,796,0,1,active,nan,10,460.5238095238095
11427,13346,1/07/2013,15:13:00,1492,0,1,active,nan,10,464.2857142857143
11428,13347,1/07/2013,15:13:30,266,0,1,active,nan,10,482.85714285714283
11429,13348,1/07/2013,15:14:00,106,0,1,active,nan,10,525.8095238095239
11430,13349,1/07/2013,15:14:30,347,0,1,active,nan,10,547.9047619047619
11431,13350,1/07/2013,15:15:00,420,0,1,active,nan,10,603.3333333333334
11432,13351,1/07/2013,15:15:30,702,0,1,active,nan,10,667.9047619047619
11433,13352,1/07/2013,15:16:00,407,0,1,active,nan,10,681.0952380952381
11434,13353,1/07/2013,15:16:30,875,0,1,active,nan,10,703.3809523809524
11435,13354,1/07/2013,15:17:00,962,0,1,active,nan,10,702.1428571428571
11436,13355,1/07/2013,15:17:30,109,0,1,active,nan,10,730.1428571428571
11437,13356,1/07/2013,15:18:00,258,0,1,active,nan,10,711.0
11438,13357,1/07/2013,15:18:30,448,0,1,active,nan,10,652.6190476190476
11439,13358,1/07/2013,15:19:00,903,0,1,active,nan,10,685.7619047619048
11440,13359,1/07/2013,15:19:30,493,0,1,active,nan,10,756.3333333333334
11441,13360,1/07/2013,15:20:00,1199,0,1,active,nan,10,817.8095238095239
11442,13361,1/07/2013,15:20:30,1691,0,1,active,nan,10,846.5714285714286
11443,13362,1/07/2013,15:21:00,1024,0,1,active,nan,10,886.4285714285714
11444,13363,1/07/2013,15:21:30,680,0,1,active,nan,10,915.8095238095239
11445,13364,1/07/2013,15:22:00,796,0,1,active,nan,10,940.9047619047619
11446,13365,1/07/2013,15:22:30,1359,0,1,active,nan,10,948.6666666666666
11447,13366,1/07/2013,15:23:00,394,0,1,active,nan,10,966.952380952381
11448,13367,1/07/2013,15:23:30,266,0,1,active,nan,10,984.0952380952381
11449,13368,1/07/2013,15:24:00,962,0,1,active,nan,10,977.7142857142857
11450,13369,1/07/2013,15:24:30,1588,0,1,active,nan,10,971.4285714285714
11451,13370,1/07/2013,15:25:00,1638,0,1,active,nan,10,968.6190476190476
11452,13371,1/07/2013,15:25:30,1024,0,1,active,nan,10,940.0
11453,13372,1/07/2013,15:26:00,1539,0,1,active,nan,10,942.5238095238095
11454,13373,1/07/2013,15:26:30,1024,0,1,active,nan,10,971.7619047619048
11455,13374,1/07/2013,15:27:00,1402,0,1,active,nan,10,954.3333333333334
11456,13375,1/07/2013,15:27:30,1125,0,1,active,nan,10,926.8571428571429
11457,13376,1/07/2013,15:28:00,493,0,1,active,nan,10,882.1428571428571
11458,13377,1/07/2013,15:28:30,618,0,1,active,nan,10,889.2380952380952
11459,13378,1/07/2013,15:29:00,314,0,1,active,nan,10,892.047619047619
11460,13379,1/07/2013,15:29:30,771,0,1,active,nan,10,872.0952380952381
11461,13380,1/07/2013,15:30:00,434,0,1,active,nan,10,825.9047619047619
11462,13381,1/07/2013,15:30:30,598,0,1,active,nan,10,788.2857142857143
11463,13382,1/07/2013,15:31:00,1744,0,1,active,nan,10,765.3809523809524
11464,13383,1/07/2013,15:31:30,1638,0,1,active,nan,10,712.0952380952381
11465,13384,1/07/2013,15:32:00,314,0,1,active,nan,10,679.2857142857143
11466,13385,1/07/2013,15:32:30,219,0,1,active,nan,10,629.5714285714286
11467,13386,1/07/2013,15:33:00,420,0,1,active,nan,10,604.4761904761905
11468,13387,1/07/2013,15:33:30,543,0,1,active,nan,10,620.1428571428571
11469,13388,1/07/2013,15:34:00,325,0,1,active,nan,10,601.1428571428571
11470,13389,1/07/2013,15:34:30,543,0,1,active,nan,10,617.5714285714286
11471,13390,1/07/2013,15:35:00,618,0,1,active,nan,10,606.7142857142857
11472,13391,1/07/2013,15:35:30,848,0,1,active,nan,10,610.3333333333334
11473,13392,1/07/2013,15:36:00,543,0,1,active,nan,10,622.2380952380952
11474,13393,1/07/2013,15:36:30,420,0,1,active,nan,10,552.7619047619048
11475,13394,1/07/2013,15:37:00,335,0,1,active,nan,10,491.8095238095238
11476,13395,1/07/2013,15:37:30,358,0,1,active,nan,10,485.0952380952381
11477,13396,1/07/2013,15:38:00,598,0,1,active,nan,10,498.14285714285717
11478,13397,1/07/2013,15:38:30,822,0,1,active,nan,10,525.4285714285714
11479,13398,1/07/2013,15:39:00,219,0,1,active,nan,10,531.952380952381
11480,13399,1/07/2013,15:39:30,659,0,1,active,nan,10,535.2380952380952
11481,13400,1/07/2013,15:40:00,543,0,1,active,nan,10,533.6666666666666
11482,13401,1/07/2013,15:40:30,510,0,1,active,nan,10,512.2380952380952
11483,13402,1/07/2013,15:41:00,848,0,1,active,nan,10,514.8571428571429
11484,13403,1/07/2013,15:41:30,285,0,1,active,nan,10,557.8571428571429
11485,13404,1/07/2013,15:42:00,358,0,1,active,nan,10,559.9047619047619
11486,13405,1/07/2013,15:42:30,173,0,1,active,nan,10,555.0952380952381
11487,13406,1/07/2013,15:43:00,493,0,1,active,nan,10,560.8095238095239
11488,13407,1/07/2013,15:43:30,993,0,1,active,nan,10,558.1904761904761
11489,13408,1/07/2013,15:44:00,680,0,1,active,nan,10,572.6190476190476
11490,13409,1/07/2013,15:44:30,394,0,1,active,nan,10,575.3333333333334
11491,13410,1/07/2013,15:45:00,510,0,1,active,nan,10,594.2857142857143
11492,13411,1/07/2013,15:45:30,168,0,1,active,nan,10,607.5714285714286
11493,13412,1/07/2013,15:46:00,903,0,1,active,nan,10,589.3333333333334
11494,13413,1/07/2013,15:46:30,1446,0,1,active,nan,10,559.7142857142857
11495,13414,1/07/2013,15:47:00,463,0,1,active,nan,10,572.0
11496,13415,1/07/2013,15:47:30,234,0,1,active,nan,10,563.7619047619048
11497,13416,1/07/2013,15:48:00,478,0,1,active,nan,10,573.1428571428571
11498,13417,1/07/2013,15:48:30,543,0,1,active,nan,10,558.4761904761905
11499,13418,1/07/2013,15:49:00,1125,0,1,active,nan,10,524.7619047619048
11500,13419,1/07/2013,15:49:30,276,0,1,active,nan,10,497.42857142857144
11501,13420,1/07/2013,15:50:00,1057,0,1,active,nan,10,483.85714285714283
11502,13421,1/07/2013,15:50:30,822,0,1,active,nan,10,466.7142857142857
11503,13422,1/07/2013,15:51:00,127,0,1,active,nan,10,475.76190476190476
11504,13423,1/07/2013,15:51:30,226,0,1,active,nan,10,443.9047619047619
11505,13424,1/07/2013,15:52:00,543,0,1,active,nan,10,377.8095238095238
11506,13425,1/07/2013,15:52:30,185,0,1,active,nan,10,363.76190476190476
11507,13426,1/07/2013,15:53:00,370,0,1,active,nan,10,358.85714285714283
11508,13427,1/07/2013,15:53:30,185,0,1,active,nan,10,339.6190476190476
11509,13428,1/07/2013,15:54:00,285,0,1,active,nan,10,348.23809523809524
11510,13429,1/07/2013,15:54:30,106,0,1,active,nan,10,353.57142857142856
11511,13430,1/07/2013,15:55:00,109,0,1,active,nan,10,346.4761904761905
11512,13431,1/07/2013,15:55:30,150,0,1,active,nan,10,305.23809523809524
11513,13432,1/07/2013,15:56:00,358,0,1,active,nan,10,270.8095238095238
11514,13433,1/07/2013,15:56:30,234,0,1,active,nan,10,269.95238095238096
11515,13434,1/07/2013,15:57:00,58,0,1,active,nan,10,272.76190476190476
11516,13435,1/07/2013,15:57:30,168,0,1,active,nan,10,258.8095238095238
11517,13436,1/07/2013,15:58:00,131,0,1,active,nan,10,310.8095238095238
11518,13437,1/07/2013,15:58:30,74,0,1,active,nan,10,340.4761904761905
11519,13438,1/07/2013,15:59:00,724,0,1,active,nan,10,349.85714285714283
11520,13439,1/07/2013,15:59:30,1237,0,1,active,nan,10,389.85714285714283
11521,13440,1/07/2013,16:00:00,127,0,1,active,nan,10,409.85714285714283
11522,13441,1/07/2013,16:00:30,191,0,1,active,nan,10,418.6666666666667
11523,13442,1/07/2013,16:01:00,99,0,1,active,nan,10,418.6666666666667
11524,13443,1/07/2013,16:01:30,109,0,1,active,nan,10,419.8095238095238
11525,13444,1/07/2013,16:02:00,285,0,1,active,nan,10,427.42857142857144
11526,13445,1/07/2013,16:02:30,250,0,1,active,nan,10,436.57142857142856
11527,13446,1/07/2013,16:03:00,1277,0,1,active,nan,10,440.4761904761905
11528,13447,1/07/2013,16:03:30,993,0,1,active,nan,10,447.3809523809524
11529,13448,1/07/2013,16:04:00,382,0,1,active,nan,10,455.76190476190476
11530,13449,1/07/2013,16:04:30,1125,0,1,active,nan,10,432.8095238095238
11531,13450,1/07/2013,16:05:00,526,0,1,active,nan,10,383.0
